,relation,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
43,X45,0.906369774765547,-0.2018012281197691,0.4572584231663041,-0.0565940928853784,0.1183429763211819,-0.1101593169784751,0.1010701274336793,-0.1151426022997942,0.1149227303749705,-0.1403503792654357,-0.1165519074027526,-0.0534974689105663,0.038101340854767,0.11891539242253,0.1608815272600643,-0.1397270219819399,-0.0356535366116375,0.0861639236541367,-0.0608508576980634,0.023552322197107,-0.000143732750276,0.0130220136716477,0.0266259808739677,-0.0174622045896406,0.0451966437622743,-0.0001819951671033,0.0076514656113657,-0.0960975465352049,0.0481352622991895,-0.0623412384333435,0.2659039319263366,0.0693028863030182,0.1931667645619918,0.0671914919640574,0.0947284001968137,0.1062973980208976,-0.013804697717844,-0.0484901254664238,-0.0722124137059257,0.0723583121644527,-0.0393557792149821,-0.0495571024924184,0.0141069271297403,-0.0375437157439516,0.0680261324755554,0.0384822829737616,0.1037205283642773,0.1535372453506609,-0.030131205555859,0.083820542341582,0.0080605273120061,-0.0265734989404003,0.005456185352437,-0.0907876730434332,-0.0101345238839802,0.0703532008023696,-0.0712542093334571,0.0576228327800527,-0.0708613744971026,0.080874224690119,-0.0565970630840832,0.0263240000205309,-0.0550848036047423,0.0413056233928955,-0.0366607100857494,-0.1040544940654466,0.0263013828560143,-0.0130111892972786,0.0125324398425508,-0.0308021701814811,0.0735808093578695,-0.0044597558961813,-0.0018064767777135,0.0293434764725916,-0.0564888203927108,0.0336061091318744,0.1010283306533934,-0.1296428540189476,0.0204441090954026,-0.0063230422075957,0.0215943121049573,0.0062831873930351,0.0122654767508399,-0.0737913429376717,0.0602293713747364,0.0899069935645724,0.0458517848387328,-0.1169184423295918,0.0233993795798053,-0.0439501331455396,-0.1543039112812083,0.0865757127521532,-0.0597688984943195,-0.107467429530317,0.0025546909190253,-0.0413481979663901,-0.1372549618278828,0.0459768991789993,-0.165430238239594,-0.0219418441080602,-0.0324047142215754,-0.039253151185166,-0.09732997671785,0.0283982608196107,-0.0419407530105093,-0.0523384991268241,-0.0933294641372764,0.1342634529871784,0.0032048693207842,0.0766174756039463,-0.0612945166634714,0.0047453282380569,0.0408542742916205,0.185820180572966,0.0620559914132453,-0.0107010209797389,-0.0462029485943574,-0.0342753648273156,0.0719118346510147,0.1312301441349865,0.0221085275031186,0.0500604073367143,0.1591114706980448,0.0098932864208844,0.2174298759053008,0.0299250291017233,0.0379186477317777,-0.0604015289159977
44,X46,0.2267352826165449,0.7813221909023147,-0.1263402919588329,-0.0567502891597554,0.119307828132034,-0.109944341722453,0.1010480751329461,-0.115554118214459,0.1145634998557539,-0.1408884855505017,-0.1163774926987327,-0.0537886158865898,0.0377204523255993,0.1189177481277307,0.1609029499707469,-0.1397055395714563,-0.0356286054725265,0.086309499384985,-0.0607551038894846,0.0235566798977817,-0.0001075462446853,0.0130268391283475,0.0266548112746847,-0.0175276933420901,0.0452066765734135,-0.0001610217758699,0.0076602574839318,-0.0960550163766067,0.0480858660652164,-0.0623884522442873,0.2657269820553067,0.0692402458969991,0.1930361820984077,0.0672225923173312,0.0948387954249102,0.106279117370238,-0.013893420825503,-0.0485406414047444,-0.0721968825347205,0.0723546505665868,-0.0393499720798596,-0.0495426482688209,0.0141072613125836,-0.0374523130913791,0.0680022227446107,0.0384621011918685,0.1038983871594519,0.1534634069451783,-0.0301484737099457,0.0838020477671193,0.0080015428615311,-0.0265240579627579,0.0055135936672478,-0.0907827357897892,-0.0102755354159434,0.0703669944274013,-0.0712449020606209,0.0576160243825707,-0.0708768540530649,0.0808891363475035,-0.056486475006196,0.0263198445832662,-0.0550787624964535,0.0410847965475203,-0.0366284024073081,-0.1039390250578561,0.0261920108894876,-0.01304682789938,0.0125229319624803,-0.030827563038006,0.0735704688085693,-0.0045362122048295,-0.0018331193911989,0.0293668413534382,-0.0564899783581223,0.0335987725340085,0.1010651822788895,-0.1296352517436724,0.0204714011577192,-0.0063230869472968,0.0215524307292997,0.0062702695647045,0.0122578972788869,-0.0737940239325286,0.0602240858984218,0.0898961910412175,0.0458534817777517,-0.1169047023934735,0.0233794598517162,-0.0439398308243958,-0.1542928179916147,0.0865762770345435,-0.0598110855498097,-0.1074374235688781,0.0025521922511506,-0.0413292509841644,-0.1372584050045278,0.0461067687541978,-0.1654844754429093,-0.0219211699973372,-0.0324310815562667,-0.0392379005443247,-0.0973180505796017,0.0283529059043958,-0.0419074275161359,-0.0523400295880582,-0.0933098461626022,0.1342339128572422,0.0032105238119516,0.0765828295032242,-0.0612942525502028,0.0047282949394443,0.0408099165415632,0.1857816134887445,0.0621050500552834,-0.010696299483183,-0.0462097016796682,-0.0342800282388775,0.07194272982521,0.1313464136391119,0.0221760496524714,0.0500419827040548,0.1590998925121993,0.0098507077058414,0.2175645885123139,0.0299764223492218,0.0379050837556174,-0.0601645321257271
45,X47,-0.7693521507799123,-0.2016816889625702,-0.2397349655397346,-0.0567203284349183,0.118983090543727,-0.110023160241297,0.1015820617849469,-0.1151045630453564,0.1149383014334668,-0.1403819345570446,-0.116568667865251,-0.0533590355871258,0.0381194366641904,0.1190139071424377,0.160939121649956,-0.1397462489972088,-0.0356713574555148,0.0862127002788011,-0.0608286237966555,0.0235624521912615,-0.0001137127314463,0.0130179408652675,0.0267110286196071,-0.0175062528967509,0.0452065010620773,-0.0001713975373851,0.0076338243168348,-0.0961184858114358,0.0481714892855855,-0.0623684404297396,0.2659770059537065,0.0694517807724251,0.1930992257073469,0.0671631593782751,0.0946503481683508,0.1063093560896594,-0.0137781863466592,-0.0485175500962553,-0.0722099687572742,0.072365213747199,-0.0393740969803017,-0.0495621692878227,0.0141045012558301,-0.0374871073053013,0.0680290347022886,0.0384682507100313,0.1037827027052041,0.1534959968728822,-0.0300581550409842,0.0838204754802203,0.0080518838586245,-0.0265017756100735,0.0054521523777734,-0.0907620410332616,-0.010252465689311,0.0703946070589926,-0.0712451447721883,0.0576331210011695,-0.0708647207643623,0.080868738884751,-0.0565837113112541,0.026328149771501,-0.0550903727878434,0.0412071523647005,-0.0366084891168958,-0.1040416807915287,0.026289279696395,-0.0130101106248125,0.0125111228022536,-0.0307462820731817,0.0735869717945828,-0.0043844720536331,-0.0018273330877343,0.029343083090004,-0.0565008927997698,0.0336083400786967,0.1010227522852278,-0.1296528983320035,0.02046256516166,-0.0063748484915995,0.0215768907258938,0.0062751307374532,0.0122654247737569,-0.0737993029090554,0.0602260007297904,0.0899120725734497,0.0458631527234137,-0.1169284156773877,0.0234280294817534,-0.0439541357467955,-0.1543158275881781,0.0865875565999605,-0.0597716955007268,-0.1074757654662965,0.0025564686355832,-0.0413617755305363,-0.1372727195547852,0.0460033055315571,-0.1653775694776349,-0.0219386565229776,-0.0324105746155423,-0.039246267573513,-0.0973373407461076,0.0284074684916943,-0.0419405429751637,-0.0523480086209142,-0.0933391745223128,0.1342705618093327,0.0032022233302557,0.0766216667562916,-0.0613496448890608,0.0047546472401074,0.0406939729061024,0.1858472883576551,0.0619867055344682,-0.0107013908675334,-0.0462066627365262,-0.0342756457056191,0.0719178048299428,0.1313052764602019,0.0221911376938599,0.0500723618120716,0.1591501586117767,0.009951427228144,0.2174483824512307,0.029910617895203,0.0379146657057097,-0.060302019338727
46,X48,0.2265529083212042,-0.2019048316783107,-0.2754975682954948,-0.0567426819877148,0.1182270412909812,-0.1100188967086679,0.101009789852889,-0.1151238347561068,0.1147082312351419,-0.1409820882080508,-0.1163871258613353,-0.0535498264995606,0.0380937333228728,0.1188861489106795,0.1608521378021341,-0.1397021458701161,-0.0356396226974198,0.0861163486918659,-0.0608676666377039,0.0235864307942399,-7.500597230392892e-05,0.0130234388565276,0.0266688324917331,-0.01752021736067,0.0451856733813117,-0.0001679929150013,0.0076437714919003,-0.0960588262951684,0.0481071724424244,-0.062407232197153,0.265778101817979,0.0692939759953161,0.1930474901277703,0.0672089696755419,0.0948425203533735,0.1062844138644636,-0.0138624385342055,-0.0485730308280374,-0.0722000518023192,0.0723580611290607,-0.0393510897754858,-0.0495447076131298,0.0141029367760394,-0.0374358588863642,0.0680262043237455,0.0384717005051515,0.1038504488137102,0.1534494877498084,-0.0301235247276064,0.0838181196376329,0.0080385968888252,-0.0265968246366527,0.0055349047173684,-0.090749440110921,-0.0102416098125902,0.0704002108189622,-0.0713649690366784,0.0576186879852656,-0.0708754291080126,0.080879406877639,-0.0565475958813495,0.0263222905466622,-0.0550819995410293,0.0410948049872795,-0.0365320575153587,-0.1039383525243105,0.0261828994997129,-0.0130439617994541,0.0125053853861349,-0.0308745711186505,0.0735800073253084,-0.004484661565822,-0.0018197905821094,0.0293750956561469,-0.0564972275803288,0.0336040642768001,0.1010327944772017,-0.1296199085573629,0.0204617721436095,-0.0063079627707423,0.0215649133132768,0.0062739436158772,0.0122607049896582,-0.0737981493549054,0.0602269869867698,0.0899012633605101,0.0458619290685129,-0.1169155723067152,0.0233989010017277,-0.0439415994924179,-0.1543072377635324,0.0865856525506088,-0.0598223194197258,-0.1074573707017884,0.0025518320799626,-0.0413548094382709,-0.1373026976173659,0.0461243194903703,-0.1654890255419072,-0.0219069119838202,-0.0324305319044178,-0.0392382069560488,-0.0973225235546837,0.0283791416428068,-0.0418997689325582,-0.0523347005111371,-0.0933216404661044,0.1342555372554745,0.0032070227042719,0.0765846918657344,-0.0612984327361855,0.0047289056787179,0.0407750100760479,0.1857893016914991,0.0620531522653783,-0.0106913763925342,-0.0461958401976314,-0.0342725594375274,0.0719812783979528,0.1313725410692385,0.0224811019279357,0.0500482156947624,0.1609213455905438,-0.9770048441191456,0.2173590672485118,-0.1186864344824717,0.0377952453618712,-0.0601902338484206
47,X49,0.2270700835149982,-0.2019064188752473,-0.2755321863030439,-0.0567836159139769,0.1182445196256291,-0.1099681496215354,0.1010509294449976,-0.1151797498642635,0.114607244433143,-0.1406809972775273,-0.1161380813450824,-0.0535235723415494,0.0380987102291516,0.1189647523573541,0.1609474572318777,-0.1397333666889745,-0.0356349752578624,0.0860830142592693,-0.0608634105333306,0.023572692808095,-9.177299215973377e-05,0.0130289113704057,0.0266955084828308,-0.017537195994975,0.0451816872037518,-0.0001596794392991,0.0076565298147535,-0.096081922420889,0.0480973021533538,-0.062389700549093,0.2657812820323523,0.0692741600057014,0.1930478144350846,0.0672184105134855,0.094777688359657,0.106295034148777,-0.0138064052501865,-0.0485753788200811,-0.072217439229438,0.0723687382311406,-0.0393513823189913,-0.0495563802617125,0.0141176619130065,-0.0374308575865132,0.068028294158465,0.0384724921588872,0.1038805634565424,0.1534738641768756,-0.0301904517781852,0.0838152796688563,0.0079144269314268,-0.0265773143877913,0.0053983665715831,-0.090769820545516,-0.0102043651536582,0.0703878944779776,-0.0712111667535778,0.0576366800648839,-0.0708736620487996,0.0809031909797777,-0.0564503962459874,0.0263201301208785,-0.0550907863831345,0.0411618616076324,-0.036484727852923,-0.1039583123618912,0.0261831115264335,-0.0130119476285652,0.012523884077816,-0.0308292158873832,0.0735816309447092,-0.0044978675265577,-0.0018348854749697,0.0293537812103144,-0.0565023408469239,0.0336081152398981,0.1010804953011139,-0.1296337316699889,0.0204814614157828,-0.006229719229194,0.0215715876621645,0.006295994140053,0.0121241986373526,-0.0737881761966804,0.0602203041074954,0.0899020055591365,0.0458639018752662,-0.1169206388487269,0.0234078646246951,-0.0439483437474312,-0.1543098374538825,0.0865977394231606,-0.0597957690513906,-0.1074557035814132,0.0027870489859449,-0.0415947218160678,-0.1374151080386556,0.0461244098276269,-0.1654833518615117,-0.0219180165062403,-0.0324168736042407,-0.0392437333510848,-0.0973268298321179,0.028389548779127,-0.0418662903811078,-0.0524730617108281,-0.0933318048877848,0.1339389916743342,0.0030939918552917,0.07659009402938,-0.0606789184879654,0.0073615620322991,-0.6819290315300585,0.1858015652106253,0.7344690077089827,-0.0112731722838104,-0.0460264484613951,-0.0343144269492761,0.0719231781476461,0.1314318111099619,0.0222231304608381,0.0500763019588926,0.159131306161523,0.0099545900790326,0.2173814066458197,0.0297812671678232,0.0377830239462065,-0.0601937051571275
48,X50,1.2213857482375774,-0.1699342139726037,-0.2746610813253409,-0.0567966186662004,0.1182673426133303,-0.1101045954600637,0.1009910988151232,-0.1151603750235456,0.114676373008128,-0.1408851279459858,-0.1163506447399982,-0.0530225324691729,0.0381095455652417,0.1193380762252408,0.160950195131197,-0.1397473161219176,-0.0356273458016309,0.086108279582902,-0.0608545523907846,0.0235630825551369,-9.78235482580846e-05,0.0130931834628488,0.0266098266984942,-0.01753602632425,0.0451971067738063,-0.000145377027344,0.0076523078872914,-0.0960695108299192,0.0480808499578663,-0.0624002441364542,0.2656662489619042,0.0693174741387897,0.1929365206840038,0.0671976671404983,0.0948438836160045,0.1062785545664541,-0.0138560753144363,-0.0485650170330444,-0.0721995743561481,0.0723599163423076,-0.0393548851261566,-0.0495550945205331,0.0141138779166827,-0.0374337675558388,0.0680207528587593,0.0384617902960898,0.1038623225500859,0.1535159210966779,-0.0301445473563788,0.0838150008851406,0.0080329512107029,-0.0265358994634334,0.0055459867427861,-0.0907816753781603,-0.0101557967323425,0.0703311101072457,-0.0712473448319134,0.0576079569249897,-0.0708940247233376,0.0808852124336158,-0.0565085345042246,0.026322650781554,-0.055086499623618,0.041141449096948,-0.0364965805786848,-0.1038798379760048,0.0261525009256933,-0.0130570380010828,0.0124919556181409,-0.0308732757075972,0.0735771986485564,-0.0045336475825759,-0.001848701249078,0.0293381612734191,-0.0564968306189652,0.0336035375424233,0.1010644293175992,-0.1296002382366697,0.0204700053667132,-0.0063349130618178,0.0215515192840847,0.0062531958172584,0.0122530545168618,-0.0737897596891275,0.0602182190317534,0.0899017818538715,0.0458580898032969,-0.116914653563785,0.023416183216354,-0.0439467535105959,-0.1543049599691607,0.0865855954007501,-0.0598042535804946,-0.1074514981239115,0.0025540479431647,-0.0413377091292454,-0.137393508028163,0.0461477210036458,-0.1654947926330293,-0.0219193750817265,-0.0324597494533871,-0.0392480388502022,-0.0973214004216928,0.0283642471754133,-0.0419111789779645,-0.0523397405665373,-0.0933243903633885,0.1342605490771951,0.0032278339013703,0.0765696664057144,-0.0612994064117883,0.0047247952466387,0.040823037573825,0.1857893047361186,0.0620876062700049,-0.0107005634312266,-0.046204921330237,-0.0343105465900365,0.0719535254038161,0.1313326150475936,0.0221584674296213,0.050063741990074,0.1591197221411031,0.0099808213757882,0.2174872074202014,0.0296864012781318,0.0379199854757688,-0.0601953795222933
49,X51,0.8426522646642579,-0.8842378460733761,-0.2586987754275719,-0.0566929577397939,0.1152418720250025,-0.1119203595512678,0.1001748025322983,-0.1151178341121167,0.1149310726513037,-0.1407096728192461,-0.1164425400095044,-0.0536833718327352,0.0381030852266798,0.1188745063216333,0.1606410296472816,-0.1396508589237322,-0.0356380166269693,0.086112013406486,-0.0605619317610044,0.0234447971115586,-8.054019137240779e-05,0.0130561298620718,0.0266492078890351,-0.0175301897920577,0.0451904312081276,-0.000167088512957,0.0076859134143683,-0.0960744762712174,0.0480927822320251,-0.0624011323491536,0.2657041063321445,0.0692517814360056,0.1929598552951743,0.0672356450159461,0.0948560657831519,0.1062817034529521,-0.0138707725937515,-0.0485733155724949,-0.0721947862052147,0.072354523967741,-0.0393544502378079,-0.049552724611382,0.0141055630358556,-0.0374623869841744,0.0680170056693236,0.0384663916311912,0.1038759007256435,0.1534887074516402,-0.0302036827956332,0.0838089487571184,0.0080444476285127,-0.026610876442485,0.0055389494725755,-0.0907605806149193,-0.0102574560820369,0.0703082835621493,-0.0713013990283019,0.0576299350457151,-0.0708802001903901,0.080868790380087,-0.056439821795016,0.0263172564308912,-0.0550821723594646,0.0411500813321839,-0.0364675741261957,-0.1039365266884005,0.0261733290000345,-0.0130557720401381,0.0125349553508293,-0.0308661572137599,0.0735773058760249,-0.0045811274821601,-0.0018560694740462,0.0293277649569474,-0.0564919111400028,0.0336017529859401,0.1010559230913938,-0.1296121206071155,0.0204605294917339,-0.0063363413624693,0.0215610638802924,0.0062831805685188,0.0122515232733681,-0.0737840142184954,0.0602044514916455,0.0898904438443129,0.0458521496895695,-0.1169109805575642,0.023399797658369,-0.0439432221696564,-0.1542979500393564,0.0865771361530205,-0.0598007350816917,-0.1074571764882182,0.0025501488552877,-0.0413435853455543,-0.1372913287580956,0.0460991549809164,-0.1655134887339802,-0.0219297572187885,-0.0324225704347762,-0.0392332701613315,-0.0973149776352687,0.0283676989365879,-0.0419133009856012,-0.0523389940501349,-0.0933216069282684,0.1342543733145245,0.0032181059281939,0.0766000804299722,-0.0612961635708531,0.0047366175815965,0.040794612042463,0.1857890898629465,0.0620522804123609,-0.0106904089562812,-0.0461975151365352,-0.0343025498381032,0.0719209480748445,0.1313426480592761,0.0221877880039766,0.0500534240705965,0.159125001144232,0.0101391593505867,0.2175222999556708,0.030002595947297,0.037880158879341,-0.0601795895722439
50,X52,1.2131834785766278,-0.2020444403224355,-0.2755193856355578,0.0622081256292842,0.1182378288548251,-0.1099043115075797,0.1010172417035784,-0.1152069224603291,0.1145995333896762,-0.1417184320835713,-0.1173801774456391,-0.0537472252371786,0.0381376549697589,0.1189309387600612,0.1609788984513824,-0.140181268556002,-0.0356448788578312,0.0859996399535955,-0.0608388582312047,0.0235777587204123,-7.794378138081512e-05,0.0130367281786935,0.0266595355953358,-0.0175675670941675,0.0452098859616782,-0.0002733374713762,0.0076699799003235,-0.0960785397635771,0.0480817286067304,-0.0623696794140045,0.2657166011073859,0.0692626293320112,0.1929519776628925,0.0672250049330072,0.0948203391559607,0.1062908398814556,-0.0138313649030185,-0.0486385023000863,-0.0721915292467673,0.0723615213032039,-0.0393594975682976,-0.0495510343741935,0.0141042204253384,-0.0373767745621765,0.0680170500872869,0.0384687997211682,0.103902503921792,0.1534521829722291,-0.0300729026487611,0.0838212453413451,0.0080621323789915,-0.0266171493551841,0.0055620074947282,-0.0907870953267352,-0.0102047211324866,0.0703599614007951,-0.071320963276902,0.0576196084887116,-0.0708844152734688,0.0808076937673296,-0.0565021633589635,0.0263195750825915,-0.0550888384345595,0.0411321915935338,-0.0365131339564411,-0.1038601120571125,0.0262013408674412,-0.0130992956914356,0.0125879460724711,-0.0308334925091499,0.0735787695024883,-0.0045075165087063,-0.0018429546759274,0.0294386219274063,-0.056494997418671,0.0335562985252809,0.1010782427248025,-0.1295491732638072,0.0204337621943717,-0.0063171733485318,0.0215706268860626,0.0062744831104057,0.0122712910681803,-0.0737885263122457,0.0602288147242456,0.0899037464027651,0.0458573562405546,-0.1169191531604419,0.0234176141338407,-0.0439480235239776,-0.1543085926936911,0.086580605581406,-0.0598036424134598,-0.1074539023957083,0.0025546847169467,-0.0413427016920513,-0.1373084785172862,0.0461697484660898,-0.1656158793025769,-0.0219481539517478,-0.0324580922073247,-0.0393107371934385,-0.0973179036749749,0.0283665908017834,-0.0419042045779141,-0.052339663903646,-0.0933275135079071,0.1342750549779848,0.0032238947401717,0.0765701822333881,-0.061305977490919,0.0047360441096455,0.0408140565135269,0.185798760516044,0.0620223561984016,-0.0107067530126289,-0.0462070018364803,-0.0343197679537644,0.0719899567762379,0.1313544279160711,0.0221822728426515,0.0500636353378702,0.1591285541511571,0.0100183390154503,0.2174583040670017,0.0298345342548351,0.0376816145476082,-0.0601991016056409
51,X53,0.226688781023307,-0.2019854654890368,-0.2755366291185956,-0.0566784210601951,0.1182970485659066,-0.1101137776502201,0.1015544302184536,-0.9860229319889112,0.11462199778775,-0.1405552282311908,0.3620278545025834,-0.0534618643864098,0.0380487564419062,0.1205514806806962,0.1601505525254096,-0.1397613219641899,-0.0352385451362469,0.0861405734352954,-0.0608893713683347,0.0235843296896123,-5.742420732116279e-05,0.013129501925138,0.0266997288403589,-0.0174174011826634,0.0452172833149851,-0.00017229152438,0.0076327598379851,-0.0959323602338697,0.0481547732814801,-0.0623405386706825,0.2658532684724822,0.0693152499075948,0.1930887411135013,0.0671981462669504,0.0947323073244823,0.1062894325772899,-0.0137937880388758,-0.0485467301682165,-0.0721950309037843,0.0723586772685095,-0.0393545914742809,-0.0495569622381638,0.0141036001561659,-0.0374684309564989,0.0680220101097677,0.0384684181121475,0.1038944038985993,0.153435147915057,-0.03019834071615,0.0835732894132357,0.0080601969881461,-0.0266009522752351,0.0055195852235397,-0.0907798052018511,-0.0102600174409937,0.0703693809610784,-0.0712268471317391,0.0576235632301588,-0.0708800865539369,0.0809209861732715,-0.0565849863004434,0.0263211425073634,-0.0550846499993853,0.0411772009127229,-0.0364671304450089,-0.1039730095571476,0.0262343728779094,-0.0130224397630315,0.0125073816091168,-0.0308182487893027,0.0735829783135004,-0.0044825797845913,-0.0018142672638024,0.0293329279584752,-0.0565009150234507,0.0336035430393687,0.1010962882239809,-0.1296273584676422,0.0204968639474973,-0.0063495811352243,0.0215696208323131,0.0062526872928614,0.0122540504276138,-0.0737925269751726,0.0602160657602121,0.0898998969756051,0.0458606559639013,-0.1169170620763692,0.0234048379210447,-0.0439451047103216,-0.15429939058756,0.0865848423187628,-0.0598123871981006,-0.1074632996869569,0.0025553196365998,-0.04133867466955,-0.1373000100680449,0.0460339505364301,-0.1653289152866827,-0.0219342496828196,-0.0324280431640493,-0.0392330880675604,-0.0973248494169662,0.0283528089312597,-0.0419239341351858,-0.052339862954062,-0.0933238206867918,0.1342687120991785,0.0032140231924329,0.0766051886272913,-0.0613002860376027,0.0047257975811794,0.0407777705125884,0.1858050307776532,0.0620481808266573,-0.0106849311915286,-0.046196750119099,-0.0343048140352549,0.0719298407887227,0.1313899662019036,0.0221892475712418,0.050054243683716,0.1591400223072568,0.0099640477323311,0.2174947679437003,0.0298418927185792,0.0379183319454157,-0.0603234963299821
52,X54,0.2266084353485437,-0.2021322653955836,-0.2753863896587489,-0.0566381424235318,0.1183390052326785,0.8653117586789706,0.1010420466150562,-0.1151758349098975,0.3076622880999307,-0.1407586928790197,-0.117441870657865,-0.0535169620759593,0.0375085880041264,0.1189544531950736,0.1609676131897532,-0.139548176209075,-0.0356440114783364,0.0861489175797169,-0.0608596199740756,0.0235413029529506,0.0001184188417772,0.0130840255728666,0.0266281641850478,-0.017481591876306,0.0452157463256673,-0.0001765929876434,0.0076204052882182,-0.0961718333751133,0.0481508721639849,-0.062329885882432,0.2658303289514925,0.0693125110476163,0.1931135198559986,0.0672062912986362,0.0947128802861539,0.1062969855430609,-0.0134402389529834,-0.0485807111656011,-0.0721963883609781,0.0723729677302502,-0.0393562404416338,-0.0495657450746045,0.0141108407258918,-0.0374690668350513,0.068032518541016,0.038465236166176,0.1038382912004337,0.153415735916559,-0.0301203711719637,0.0838172991050862,0.007987318005621,-0.0265574904669854,0.0055563492636463,-0.0907797358139146,-0.0101157649755281,0.0706255450644741,-0.0712180684491074,0.0576253115589308,-0.0708938708062813,0.080972462977618,-0.0565658404359989,0.0263168997151076,-0.0550904598255973,0.0411153779133046,-0.0364529373370496,-0.1039413650567396,0.0261896338847536,-0.0130923386573654,0.0125381886961883,-0.0308317132257035,0.0735799622305553,-0.0044694869392286,-0.0018451089588585,0.0293905285634248,-0.0565019633434393,0.0336056915207935,0.101004925606934,-0.1296359171275899,0.0204743462216123,-0.0063387667844648,0.021548328690288,0.0062272130981457,0.0122475388935393,-0.0737968306226074,0.0602302884807921,0.0899062714933257,0.0458654919938771,-0.1169180127087451,0.0233868620712225,-0.0439453171548181,-0.1543073313828642,0.0865817383643762,-0.0598091330278077,-0.1074694893170476,0.0025538999034115,-0.0413432826971575,-0.137231918948101,0.0460299165824965,-0.1654138993468315,-0.0219313903392246,-0.0324200437168272,-0.039230856689746,-0.0973315679665016,0.0283664176285604,-0.041928206955924,-0.0523406236712708,-0.0933275249559616,0.1342598464495743,0.0032008974700758,0.0766078817025074,-0.061305719249253,0.0047277094710992,0.0407894893734838,0.1858149723898131,0.0620521192850804,-0.0106931256417717,-0.0462144462847006,-0.0342833145975656,0.0719165093628982,0.1313815815444875,0.0221637622177255,0.0500496609668894,0.1591394867873261,0.0099759053219236,0.2175292141539692,0.0299191153423532,0.0379153108396071,-0.0602782302454677
53,X55,0.2269547625212386,-0.2018904735457713,-0.2754079716281923,-0.0567998937673003,0.1182790767941919,-0.1102152579848906,0.1009672333235269,-0.1151280256661543,0.1146694677920967,-0.1409769197536719,-0.1163457824013789,-0.0536315355284164,0.0380697176830472,0.1189174456213471,0.1609060212811722,-0.1396892677008207,-0.0356318105527218,0.0860856247858003,-0.0608720924057595,0.0235776176868437,0.000100719681097,0.0130064206527658,0.0263668200981861,-0.0175531677121871,0.0451644529446132,-0.0001667316339987,0.0067375517086868,-0.0968683722946561,0.046666367166584,-0.0576969733166128,0.738096993027173,0.8761898453747028,0.1615101060620681,0.0672048403209349,0.1039511810194322,0.1062632285371615,-0.0138410236755752,-0.0530442843522832,-0.0741892230281716,0.0723417732185763,-0.03796801338418,-0.0487478412380368,0.0141060864711206,-0.0374151796293792,0.0673315755861374,0.0379976386104683,0.1037000066715556,0.1538995470737008,-0.0298454095507066,0.0837933326296984,0.0080581589882154,-0.0264916388116668,0.0055091373569785,-0.090754037061231,-0.0102050094833574,0.070198544966841,-0.0717641226524099,0.0576697532237278,-0.0709555688028702,0.080860457355413,-0.0565961784324169,0.0264380649355845,-0.0549416851218571,0.0411788719063513,-0.0364450634347795,-0.1039013392922756,0.026238314128619,-0.013163113940248,0.0124812472651628,-0.0308334022891199,0.0735651829683835,-0.0045446947496238,-0.0018788250980176,0.029362041268284,-0.0564817376633087,0.0335961843059949,0.1010108491371128,-0.1295849394218736,0.0204730471384356,-0.0063510047624342,0.0215694919435164,0.0062904416506851,0.0122383781705417,-0.073751927258459,0.0602008185031348,0.0898795855318812,0.0458443075691655,-0.1168915948295457,0.0234253758804596,-0.0439346861173096,-0.1542754411701275,0.0865745703574728,-0.0597923617027825,-0.1074167956447168,0.0025516351652987,-0.041321453657603,-0.1372759638905061,0.0461534389335148,-0.1654626968611,-0.0219050355867935,-0.032452110797006,-0.0392264850553849,-0.0972969943095819,0.0283486527446777,-0.0418887552986016,-0.0523208367257074,-0.0932973018386975,0.1342312384382011,0.0032367790224846,0.0765504556669177,-0.0612820117739581,0.0047215738710137,0.0408075307173778,0.1857467579477185,0.0620735818529585,-0.0106909006541634,-0.0461979171029624,-0.0343289552482783,0.0719353226293584,0.1313757559935731,0.022171870004779,0.0500611967020299,0.1590800767626887,0.0100140141570194,0.217536369971695,0.029877337915225,0.0379277796296437,-0.0602749294542218
